Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Year,Month,Month_Number
31/07/2024,West,Printer,Grace,17,938,Office,15946,10498.31776,5447.68,2024,Jul,7
20/12/2024,West,Tablet,Charlie,9,1776,Electronics,15984,9804.850595,6179.15,2024,Dec,12
17/04/2024,North,Headphones,Grace,12,1333,Accessories,15996,13487.44655,2508.55,2024,Apr,4
18/06/2024,North,Smartwatch,Frank,11,1456,Accessories,16016,11207.65767,4808.34,2024,Jun,6
18/04/2024,West,Laptop,Alice,10,1602,Electronics,16020,12640.67603,3379.32,2024,Apr,4
25/06/2024,North,Laptop,Alice,10,1603,Electronics,16030,10736.69096,5293.31,2024,Jun,6
3/12/2024,West,Monitor,Hannah,13,1235,Office,16055,12220.44059,3834.56,2024,Dec,12
17/10/2024,East,,David,9,1789,Accessories,16101,10822.47019,5278.53,2024,Oct,10
9/09/2024,North,Camera,Bob,15,1074,Electronics,16110,13066.42659,3043.57,2024,Sep,9
7/07/2024,East,Smartwatch,Eva,18,897,Accessories,16146,11702.08901,4443.91,2024,Jul,7
21/02/2024,South,Smartwatch,Frank,19,852,Accessories,16188,14329.51541,1858.48,2024,Feb,2
21/06/2024,West,Smartwatch,Frank,14,1157,Accessories,16198,10701.76316,5496.24,2024,Jun,6
2/08/2024,East,Smartwatch,David,15,1081,Accessories,16215,13265.16216,2949.84,2024,Aug,8
31/05/2024,South,Mobile,Frank,9,1802,Electronics,16218,13637.8105,2580.19,2024,May,5
13/11/2024,South,Laptop,Charlie,9,1803,Electronics,16227,13752.82774,2474.17,2024,Nov,11
10/02/2024,East,Printer,Eva,18,902,Office,16236,11864.35719,4371.64,2024,Feb,2
18/09/2024,South,,Eva,11,1479,Electronics,16269,11275.77303,4993.23,2024,Sep,9
30/05/2024,West,Laptop,Bob,10,1627,Electronics,16270,13415.9247,2854.08,2024,May,5
23/05/2024,South,Tablet,Grace,12,1358,Electronics,16296,12107.02436,4188.98,2024,May,5
30/04/2024,East,Monitor,Frank,10,1632,Office,16320,10695.9348,5624.07,2024,Apr,4
10/04/2024,East,Smartwatch,Hannah,18,907,Accessories,16326,11562.08788,4763.91,2024,Apr,4
17/09/2024,South,Camera,Bob,13,1256,Electronics,16328,12687.67275,3640.33,2024,Sep,9
27/10/2024,West,Printer,Grace,15,1096,Office,16440,12541.79195,3898.21,2024,Oct,10
2/02/2024,North,Monitor,Alice,16,1028,Office,16448,9874.541985,6573.46,2024,Feb,2
16/06/2024,West,Laptop,Eva,9,1829,Electronics,16461,14578.36301,1882.64,2024,Jun,6
28/02/2024,East,Tablet,Alice,19,867,Electronics,16473,14094.55422,2378.45,2024,Feb,2
4/11/2024,East,Monitor,Hannah,9,1836,Office,16524,14323.364,2200.64,2024,Nov,11
15/10/2024,North,Mobile,Charlie,17,975,Electronics,16575,13405.21198,3169.79,2024,Oct,10
1/08/2024,North,Laptop,Eva,13,1276,Electronics,16588,13735.04243,2852.96,2024,Aug,8
16/09/2024,South,Headphones,Hannah,16,1038,Accessories,16608,13874.65077,2733.35,2024,Sep,9
17/04/2024,East,Camera,David,13,1279,Electronics,16627,12001.98616,4625.01,2024,Apr,4
14/02/2024,South,Printer,Eva,18,924,Office,16632,12128.47191,4503.53,2024,Feb,2
3/04/2024,South,Monitor,Eva,9,1851,Office,16659,11527.93632,5131.06,2024,Apr,4
16/03/2024,,Headphones,Charlie,17,980,Accessories,16660,14378.85119,2281.15,2024,Mar,3
18/03/2024,West,Smartwatch,Alice,11,1518,Accessories,16698,10406.12803,6291.87,2024,Mar,3
7/11/2024,West,Headphones,Hannah,10,1677,Accessories,16770,10689.22209,6080.78,2024,Nov,11
30/03/2024,East,Headphones,Alice,9,1864,Accessories,16776,13012.0613,3763.94,2024,Mar,3
3/11/2024,South,Laptop,Eva,12,1399,Electronics,16788,11245.84331,5542.16,2024,Nov,11
12/04/2024,South,Smartwatch,Grace,10,1680,Accessories,16800,11501.32202,5298.68,2024,Apr,4
8/04/2024,North,Printer,Hannah,18,934,Office,16812,13067.74097,3744.26,2024,Apr,4
24/05/2024,North,Headphones,Charlie,17,993,Accessories,16881,12694.56523,4186.43,2024,May,5
9/08/2024,West,,David,9,1876,Office,16884,13252.05012,3631.95,2024,Aug,8
4/05/2024,South,Printer,Grace,18,938,Office,16884,14758.00736,2125.99,2024,May,5
22/03/2024,East,Monitor,Frank,13,1299,Office,16887,14484.07187,2402.93,2024,Mar,3
7/06/2024,North,Printer,Frank,10,1689,Office,16890,11056.53608,5833.46,2024,Jun,6
24/11/2024,North,Headphones,Eva,13,1305,Accessories,16965,11092.76502,5872.23,2024,Nov,11
19/02/2024,North,Camera,Charlie,14,1212,Electronics,16968,15093.81255,1874.19,2024,Feb,2
30/03/2024,South,Laptop,Grace,12,1415,Electronics,16980,15093.42138,1886.58,2024,Mar,3
16/02/2024,North,Tablet,David,14,1219,Electronics,17066,13346.12974,3719.87,2024,Feb,2
30/11/2024,West,Tablet,Frank,10,1712,Electronics,17120,10477.06846,6642.93,2024,Nov,11
21/03/2024,South,Monitor,David,16,1072,Office,17152,11575.64641,5576.35,2024,Mar,3
21/06/2024,West,Headphones,David,16,1075,Accessories,17200,12937.5945,4262.41,2024,Jun,6
2/08/2024,East,Camera,David,17,1012,Electronics,17204,10793.87163,6410.13,2024,Aug,8
23/08/2024,North,,Frank,15,1147,Electronics,17205,11234.01106,5970.99,2024,Aug,8
26/11/2024,North,Headphones,Bob,16,1076,Accessories,17216,14202.36993,3013.63,2024,Nov,11
7/08/2024,North,Monitor,Charlie,10,1723,Office,17230,11846.84966,5383.15,2024,Aug,8
6/07/2024,,Tablet,David,9,1916,Electronics,17244,14191.52709,3052.47,2024,Jul,7
18/04/2024,South,Mobile,Bob,10,1729,Electronics,17290,11084.10759,6205.89,2024,Apr,4
13/06/2024,South,Camera,Grace,12,1441,Electronics,17292,10867.4678,6424.53,2024,Jun,6
12/10/2024,South,Camera,David,17,1018,Electronics,17306,13184.18501,4121.81,2024,Oct,10
24/05/2024,South,Mobile,Hannah,18,964,Electronics,17352,11736.1117,5615.89,2024,May,5
21/09/2024,East,Headphones,Eva,18,966,Accessories,17388,14549.48196,2838.52,2024,Sep,9
2/06/2024,West,Tablet,Grace,12,1451,Electronics,17412,12799.27991,4612.72,2024,Jun,6
16/02/2024,East,Laptop,Alice,14,1244,Electronics,17416,10751.41736,6664.58,2024,Feb,2
25/10/2024,North,Headphones,Alice,11,1586,Accessories,17446,13228.05168,4217.95,2024,Oct,10
20/02/2024,South,Laptop,Eva,13,1342,Electronics,17446,11326.3791,6119.62,2024,Feb,2
26/04/2024,West,Mobile,Alice,12,1454,Electronics,17448,15173.89245,2274.11,2024,Apr,4
27/01/2024,West,Smartwatch,Hannah,10,1745,Accessories,17450,12700.29931,4749.70,2024,Jan,1
14/11/2024,West,Mobile,Alice,9,1942,Electronics,17478,12517.35405,4960.65,2024,Nov,11
1/07/2024,North,Headphones,Frank,10,1748,Accessories,17480,10671.70599,6808.29,2024,Jul,7
15/04/2024,North,Smartwatch,Frank,18,973,Accessories,17514,13041.00265,4473.00,2024,Apr,4
4/01/2024,West,Mobile,Frank,9,1949,Electronics,17541,15145.98698,2395.01,2024,Jan,1
3/09/2024,East,Printer,Frank,11,1598,Office,17578,15338.17743,2239.82,2024,Sep,9
9/11/2024,North,Camera,Frank,12,1466,Electronics,17592,11629.16574,5962.83,2024,Nov,11
7/01/2024,North,Smartwatch,Charlie,12,1467,Accessories,17604,14981.37845,2622.62,2024,Jan,1
9/09/2024,West,Laptop,Grace,11,1603,Electronics,17633,13342.34075,4290.66,2024,Sep,9
8/11/2024,South,Printer,Charlie,18,980,Office,17640,13596.98403,4043.02,2024,Nov,11
20/06/2024,North,Printer,Grace,12,1472,Office,17664,10967.41677,6696.58,2024,Jun,6
3/11/2024,West,Tablet,Hannah,10,1767,Electronics,17670,15332.45533,2337.54,2024,Nov,11
30/06/2024,West,Tablet,Bob,10,1767,Electronics,17670,10761.79226,6908.21,2024,Jun,6
13/02/2024,East,Printer,Frank,14,1263,Office,17682,11646.16128,6035.84,2024,Feb,2
9/03/2024,West,Camera,Bob,10,1770,Electronics,17700,11552.66875,6147.33,2024,Mar,3
29/06/2024,North,Printer,Hannah,12,1475,Office,17700,14072.39835,3627.60,2024,Jun,6
9/12/2024,West,Tablet,Grace,11,1610,Electronics,17710,15164.45355,2545.55,2024,Dec,12
25/06/2024,West,Smartwatch,Alice,17,1043,Accessories,17731,13136.6969,4594.30,2024,Jun,6
30/08/2024,North,Printer,Charlie,16,1109,Office,17744,15183.38745,2560.61,2024,Aug,8
8/03/2024,South,Smartwatch,Hannah,16,1110,Accessories,17760,13736.93649,4023.06,2024,Mar,3
23/04/2024,South,Camera,Eva,10,1776,Electronics,17760,14112.76972,3647.23,2024,Apr,4
16/03/2024,East,Laptop,David,9,1980,Electronics,17820,15843.85077,1976.15,2024,Mar,3
10/07/2024,North,Tablet,Frank,19,938,Electronics,17822,15216.05889,2605.94,2024,Jul,7
17/01/2024,West,Headphones,Grace,12,1486,Accessories,17832,12399.02237,5432.98,2024,Jan,1
6/09/2024,West,,Bob,16,1118,Accessories,17888,15216.04061,2671.96,2024,Sep,9
17/12/2024,,Printer,Hannah,9,1988,Office,17892,10955.80469,6936.20,2024,Dec,12
7/09/2024,south,Laptop,David,10,1794,Electronics,17940,15362.87925,2577.12,2024,Sep,9
4/02/2024,South,Printer,Alice,13,1381,Office,17953,15648.95683,2304.04,2024,Feb,2
26/07/2024,South,Headphones,Grace,9,1997,Accessories,17973,14072.163,3900.84,2024,Jul,7
14/11/2024,North,Headphones,Alice,10,1799,Accessories,17990,12149.18791,5840.81,2024,Nov,11
20/02/2024,East,Monitor,Grace,15,1200,Office,18000,14175.12176,3824.88,2024,Feb,2
21/10/2024,East,Mobile,Bob,19,949,Electronics,18031,13757.85073,4273.15,2024,Oct,10
13/10/2024,North,SMARTWATCH,Alice,14,1290,Accessories,18060,13495.83216,4564.17,2024,Oct,10
21/07/2024,South,Tablet,David,17,1065,Electronics,18105,12100.08063,6004.92,2024,Jul,7
14/08/2024,East,Mobile,Eva,19,953,Electronics,18107,12771.28124,5335.72,2024,Aug,8
29/10/2024,East,Printer,David,18,1008,Office,18144,13593.58272,4550.42,2024,Oct,10
5/07/2024,South,Headphones,Frank,16,1135,Accessories,18160,13935.94213,4224.06,2024,Jul,7
23/07/2024,East,Headphones,Eva,16,1135,Accessories,18160,13333.4976,4826.50,2024,Jul,7
25/01/2024,North,Mobile,Eva,11,1654,Electronics,18194,14879.49399,3314.51,2024,Jan,1
11/08/2024,East,Tablet,Bob,12,1517,Electronics,18204,15729.43357,2474.57,2024,Aug,8
20/10/2024,East,Laptop,Hannah,10,1821,Electronics,18210,12901.77536,5308.22,2024,Oct,10
29/08/2024,West,Mobile,David,19,959,Electronics,18221,16060.42322,2160.58,2024,Aug,8
29/10/2024,South,Printer,Bob,11,1657,Office,18227,13096.40994,5130.59,2024,Oct,10
27/05/2024,North,Laptop,David,11,1658,Electronics,18238,13733.75202,4504.25,2024,May,5
8/02/2024,South,Smartwatch,David,15,1216,Accessories,18240,14316.43546,3923.56,2024,Feb,2
19/01/2024,West,Tablet,Grace,13,1404,Electronics,18252,11305.4943,6946.51,2024,Jan,1
14/08/2024,West,Mobile,Alice,13,1404,Electronics,18252,15753.55814,2498.44,2024,Aug,8
10/04/2024,West,Laptop,David,11,1661,Electronics,18271,15006.80031,3264.20,2024,Apr,4
2/09/2024,East,Mobile,Eva,18,1016,Electronics,18288,14166.78016,4121.22,2024,Sep,9
7/04/2024,West,Tablet,Frank,16,1143,Electronics,18288,12411.97717,5876.02,2024,Apr,4
5/04/2024,East,Laptop,Eva,11,1664,Electronics,18304,13459.69942,4844.30,2024,Apr,4
29/09/2024,East,Monitor,Hannah,13,1412,Office,18356,15538.59389,2817.41,2024,Sep,9
12/04/2024,North,Smartwatch,Hannah,15,1224,Accessories,18360,16451.63426,1908.37,2024,Apr,4
17/10/2024,North,laptop,Eva,15,1224,Electronics,18360,14795.56635,3564.43,2024,Oct,10
20/11/2024,East,Tablet,David,15,1226,Electronics,18390,13953.17456,4436.83,2024,Nov,11
14/12/2024,West,Smartwatch,Grace,15,1227,Accessories,18405,11880.63167,6524.37,2024,Dec,12
4/08/2024,East,Smartwatch,Frank,18,1023,Accessories,18414,13333.3022,5080.70,2024,Aug,8
26/10/2024,South,Laptop,Frank,15,1229,Electronics,18435,12059.61482,6375.39,2024,Oct,10
29/06/2024,West,,Alice,11,1681,Electronics,18491,13214.27032,5276.73,2024,Jun,6
14/01/2024,South,Mobile,Hannah,12,1541,Electronics,18492,15710.32229,2781.68,2024,Jan,1
14/10/2024,South,Camera,Bob,12,1543,Electronics,18516,15037.734,3478.27,2024,Oct,10
5/03/2024,West,Printer,Frank,14,1323,Office,18522,14369.3772,4152.62,2024,Mar,3
5/07/2024,East,Mobile,Charlie,10,1855,Electronics,18550,11379.80401,7170.20,2024,Jul,7
23/11/2024,South,Printer,Grace,11,1696,Office,18656,11713.80838,6942.19,2024,Nov,11
1/04/2024,West,Tablet,Charlie,18,1039,Electronics,18702,11379.32944,7322.67,2024,Apr,4
29/03/2024,West,Tablet,Charlie,14,1336,Electronics,18704,16012.42602,2691.57,2024,Mar,3
21/08/2024,North,Tablet,Charlie,14,1337,Electronics,18718,16545.11263,2172.89,2024,Aug,8
18/09/2024,South,Tablet,Eva,10,1872,Electronics,18720,15921.33204,2798.67,2024,Sep,9
22/07/2024,North,Tablet,Grace,12,1563,Electronics,18756,14458.79467,4297.21,2024,Jul,7
10/05/2024,East,Printer,Frank,15,1251,Office,18765,15850.94587,2914.05,2024,May,5
30/11/2024,North,Monitor,Eva,11,1706,Office,18766,13486.62454,5279.38,2024,Nov,11
23/04/2024,North,Camera,Grace,19,992,Electronics,18848,13501.66986,5346.33,2024,Apr,4
29/10/2024,West,Smartwatch,David,16,1179,Accessories,18864,14657.20126,4206.80,2024,Oct,10
13/08/2024,North,Camera,Alice,17,1112,Electronics,18904,16982.31132,1921.69,2024,Aug,8
23/08/2024,North,Tablet,Alice,12,1578,Electronics,18936,14339.6836,4596.32,2024,Aug,8
8/10/2024,South,Monitor,Bob,14,1357,Office,18998,11403.68604,7594.31,2024,Oct,10
22/12/2024,East,Tablet,Alice,11,1740,Electronics,19140,12998.3617,6141.64,2024,Dec,12
7/08/2024,East,Tablet,Charlie,10,1914,Electronics,19140,17133.15268,2006.85,2024,Aug,8
28/08/2024,West,Smartwatch,Charlie,16,1200,Accessories,19200,15145.12837,4054.87,2024,Aug,8
19/10/2024,East,Tablet,Alice,18,1068,Electronics,19224,15053.51563,4170.48,2024,Oct,10
12/07/2024,West,Laptop,David,17,1132,Electronics,19244,14595.9961,4648.00,2024,Jul,7
23/01/2024,,Laptop,David,16,1205,Electronics,19280,12462.24999,6817.75,2024,Jan,1
22/04/2024,North,Printer,Charlie,13,1486,Office,19318,17068.13413,2249.87,2024,Apr,4
8/02/2024,West,Mobile,David,13,1487,Electronics,19331,11969.51103,7361.49,2024,Feb,2
22/07/2024,East,Printer,Grace,17,1138,Office,19346,13144.29339,6201.71,2024,Jul,7
9/01/2024,South,Headphones,Grace,17,1139,Accessories,19363,13588.83294,5774.17,2024,Jan,1
19/02/2024,North,Smartwatch,Bob,15,1291,Accessories,19365,13443.29201,5921.71,2024,Feb,2
13/01/2024,South,Smartwatch,Alice,18,1076,Accessories,19368,13481.59065,5886.41,2024,Jan,1
27/02/2024,North,Camera,David,19,1020,Electronics,19380,13682.88013,5697.12,2024,Feb,2
16/03/2024,North,Mobile,Frank,10,1938,Electronics,19380,13821.90393,5558.10,2024,Mar,3
20/01/2024,North,Printer,Eva,15,1293,Office,19395,14952.54701,4442.45,2024,Jan,1
20/07/2024,East,Laptop,Grace,13,1492,Electronics,19396,12153.35652,7242.64,2024,Jul,7
13/05/2024,South,Tablet,Frank,19,1022,Electronics,19418,16858.06665,2559.93,2024,May,5
7/12/2024,East,Printer,Charlie,12,1619,Office,19428,17463.46921,1964.53,2024,Dec,12
24/02/2024,South,Monitor,Hannah,13,1498,Office,19474,13114.71555,6359.28,2024,Feb,2
11/11/2024,East,Camera,Charlie,19,1025,Electronics,19475,13100.75595,6374.24,2024,Nov,11
25/11/2024,West,Laptop,Grace,18,1083,Electronics,19494,13135.26321,6358.74,2024,Nov,11
12/12/2024,South,Mobile,Frank,14,1394,Electronics,19516,12654.40882,6861.59,2024,Dec,12
27/09/2024,East,Camera,Alice,15,1310,Electronics,19650,15004.64768,4645.35,2024,Sep,9
21/11/2024,South,Headphones,Hannah,19,1035,Accessories,19665,14782.86858,4882.13,2024,Nov,11
27/08/2024,West,Mobile,Charlie,14,1405,Electronics,19670,15286.59838,4383.40,2024,Aug,8
4/08/2024,South,Mobile,Frank,11,1790,Electronics,19690,12979.69576,6710.30,2024,Aug,8
5/04/2024,East,Camera,Bob,16,1232,Electronics,19712,12911.12363,6800.88,2024,Apr,4
23/07/2024,West,Mobile,Alice,11,1792,Electronics,19712,17490.91866,2221.08,2024,Jul,7
14/10/2024,North,Mobile,Grace,12,1645,Electronics,19740,11882.49979,7857.50,2024,Oct,10
30/12/2024,East,Tablet,Charlie,16,1235,Electronics,19760,12857.83998,6902.16,2024,Dec,12
26/08/2024,North,Camera,Grace,11,1800,Electronics,19800,17096.01333,2703.99,2024,Aug,8
13/09/2024,North,Camera,Bob,18,1100,Electronics,19800,12243.59635,7556.40,2024,Sep,9
12/10/2024,East,Camera,David,17,1166,Electronics,19822,13455.90685,6366.09,2024,Oct,10
18/10/2024,South,Tablet,Bob,16,1241,Electronics,19856,15215.82169,4640.18,2024,Oct,10
7/03/2024,South,Laptop,Bob,10,1986,Electronics,19860,14935.99369,4924.01,2024,Mar,3
19/01/2024,West,Tablet,Frank,13,1530,Electronics,19890,16918.93923,2971.06,2024,Jan,1
2/06/2024,West,Monitor,Eva,12,1658,Office,19896,15624.158,4271.84,2024,Jun,6
7/01/2024,East,Tablet,Alice,10,1990,Electronics,19900,13507.2896,6392.71,2024,Jan,1
25/06/2024,East,Camera,David,11,1810,Electronics,19910,15858.96588,4051.03,2024,Jun,6
20/01/2024,South,Printer,Grace,11,1811,Office,19921,12576.13758,7344.86,2024,Jan,1
5/06/2024,West,Laptop,David,12,1661,Electronics,19932,14943.51851,4988.48,2024,Jun,6
6/11/2024,West,Camera,Charlie,13,1537,Electronics,19981,15874.56097,4106.44,2024,Nov,11
6/07/2024,East,Tablet,Eva,16,1250,Electronics,20000,13647.4305,6352.57,2024,Jul,7
4/04/2024,West,Headphones,Charlie,13,1539,Accessories,20007,14804.81747,5202.18,2024,Apr,4
13/05/2024,North,Mobile,Bob,16,1253,Electronics,20048,14993.99219,5054.01,2024,May,5
9/06/2024,North,Mobile,David,13,1543,Electronics,20059,17274.60428,2784.40,2024,Jun,6
29/03/2024,West,Smartwatch,David,19,1057,Accessories,20083,15462.30152,4620.70,2024,Mar,3
25/09/2024,East,Tablet,Frank,16,1259,Electronics,20144,15021.83217,5122.17,2024,Sep,9
7/09/2024,South,Laptop,Bob,14,1443,Electronics,20202,15797.10848,4404.89,2024,Sep,9
7/02/2024,North,Laptop,Eva,19,1066,Electronics,20254,12466.55777,7787.44,2024,Feb,2
9/03/2024,South,Mobile,Hannah,16,1268,Electronics,20288,18092.36896,2195.63,2024,Mar,3
6/12/2024,South,Headphones,Alice,12,1693,Accessories,20316,15879.3042,4436.70,2024,Dec,12
25/01/2024,West,,Eva,16,1276,Office,20416,17398.11069,3017.89,2024,Jan,1
20/04/2024,North,Tablet,Grace,19,1078,Electronics,20482,13191.35008,7290.65,2024,Apr,4
16/03/2024,East,Camera,David,13,1581,Electronics,20553,18222.77296,2330.23,2024,Mar,3
1/06/2024,North,Tablet,Bob,13,1583,Electronics,20579,16863.38211,3715.62,2024,Jun,6
7/02/2024,North,Headphones,Bob,18,1145,Accessories,20610,13678.78374,6931.22,2024,Feb,2
30/08/2024,South,Headphones,Grace,13,1586,Accessories,20618,15455.77778,5162.22,2024,Aug,8
14/12/2024,North,Mobile,David,17,1215,Electronics,20655,16423.4407,4231.56,2024,Dec,12
12/04/2024,East,Camera,Grace,18,1149,Electronics,20682,16665.80191,4016.20,2024,Apr,4
2/07/2024,North,,Frank,19,1092,Electronics,20748,16811.66228,3936.34,2024,Jul,7
5/05/2024,West,Laptop,Alice,14,1483,Electronics,20762,14283.05498,6478.95,2024,May,5
26/08/2024,West,Camera,Charlie,12,1731,Electronics,20772,15035.08556,5736.91,2024,Aug,8
17/01/2024,North,Mobile,David,14,1484,Electronics,20776,13456.16363,7319.84,2024,Jan,1
9/04/2024,South,Camera,Eva,14,1485,Electronics,20790,12493.48657,8296.51,2024,Apr,4
10/04/2024,North,Smartwatch,Alice,13,1603,Accessories,20839,12504.49727,8334.50,2024,Apr,4
13/05/2024,South,Headphones,Grace,17,1227,Accessories,20859,17355.77381,3503.23,2024,May,5
18/05/2024,South,Tablet,Eva,13,1606,Electronics,20878,16386.63796,4491.36,2024,May,5
29/12/2024,West,Smartwatch,Grace,18,1160,Accessories,20880,12775.22482,8104.78,2024,Dec,12
10/06/2024,North,Smartwatch,David,12,1749,Accessories,20988,14591.6976,6396.30,2024,Jun,6
15/09/2024,West,Laptop,Grace,16,1313,Electronics,21008,18631.60614,2376.39,2024,Sep,9
21/02/2024,North,Tablet,Charlie,17,1237,Electronics,21029,15704.58206,5324.42,2024,Feb,2
22/03/2024,North,Headphones,Grace,13,1619,Accessories,21047,15259.62083,5787.38,2024,Mar,3
26/03/2024,South,Monitor,Charlie,13,1620,Office,21060,14797.8489,6262.15,2024,Mar,3
1/01/2024,East,Mobile,Charlie,11,1915,Electronics,21065,15009.07346,6055.93,2024,Jan,1
17/02/2024,South,Camera,Grace,11,1916,Electronics,21076,17516.88869,3559.11,2024,Feb,2
23/10/2024,North,Tablet,Hannah,18,1171,Electronics,21078,14021.65242,7056.35,2024,Oct,10
30/04/2024,South,Printer,Hannah,15,1406,Office,21090,15399.78735,5690.21,2024,Apr,4
26/05/2024,East,Laptop,Hannah,17,1241,Electronics,21097,16014.02798,5082.97,2024,May,5
8/07/2024,South,Headphones,Charlie,17,1242,Accessories,21114,17732.6721,3381.33,2024,Jul,7
13/08/2024,West,Mobile,Hannah,12,1760,Electronics,21120,17790.81231,3329.19,2024,Aug,8
24/10/2024,East,,Eva,11,1922,Accessories,21142,16560.01217,4581.99,2024,Oct,10
26/01/2024,North,Printer,Frank,18,1175,Office,21150,17234.97415,3915.03,2024,Jan,1
20/12/2024,North,Monitor,Eva,15,1412,Office,21180,13873.38373,7306.62,2024,Dec,12
21/12/2024,East,Monitor,Bob,18,1177,Office,21186,14109.8579,7076.14,2024,Dec,12
4/01/2024,West,Smartwatch,Bob,17,1248,Accessories,21216,12920.91515,8295.08,2024,Jan,1
21/04/2024,North,Tablet,Frank,17,1251,Electronics,21267,16720.38055,4546.62,2024,Apr,4
15/01/2024,North,Printer,David,16,1332,Office,21312,18696.62241,2615.38,2024,Jan,1
15/05/2024,South,Monitor,Frank,12,1779,Office,21348,14608.78461,6739.22,2024,May,5
2/05/2024,West,Monitor,Charlie,15,1428,Office,21420,12915.51001,8504.49,2024,May,5
9/06/2024,North,Monitor,Alice,12,1787,Office,21444,14133.96612,7310.03,2024,Jun,6
23/02/2024,West,Monitor,Charlie,13,1650,Office,21450,13256.24027,8193.76,2024,Feb,2
1/05/2024,East,Printer,Frank,19,1133,Office,21527,18536.46786,2990.53,2024,May,5
18/11/2024,East,Printer,Hannah,16,1347,Office,21552,13595.36824,7956.63,2024,Nov,11
27/10/2024,North,Tablet,Eva,16,1348,Electronics,21568,18814.85189,2753.15,2024,Oct,10
5/08/2024,West,Laptop,David,18,1200,Electronics,21600,18159.57003,3440.43,2024,Aug,8
27/10/2024,East,Headphones,Bob,12,1804,Accessories,21648,15590.16178,6057.84,2024,Oct,10
3/03/2024,North,Laptop,David,11,1968,Electronics,21648,15666.66333,5981.34,2024,Mar,3
18/10/2024,South,Smartwatch,Bob,15,1448,Accessories,21720,15968.60647,5751.39,2024,Oct,10
27/05/2024,West,Tablet,Alice,15,1449,Electronics,21735,19358.9779,2376.02,2024,May,5
12/10/2024,North,Mobile,Hannah,17,1281,Electronics,21777,16111.55319,5665.45,2024,Oct,10
27/02/2024,West,Mobile,Hannah,17,1284,Electronics,21828,18526.70564,3301.29,2024,Feb,2
20/11/2024,South,Headphones,Eva,15,1456,Accessories,21840,16463.29873,5376.70,2024,Nov,11
5/01/2024,North,Printer,Frank,17,1286,Office,21862,16965.32133,4896.68,2024,Jan,1
3/09/2024,North,Monitor,Bob,13,1683,Office,21879,19599.67994,2279.32,2024,Sep,9
6/06/2024,West,Camera,David,11,1989,Electronics,21879,15664.20511,6214.79,2024,Jun,6
1/01/2024,West,Camera,Frank,13,1685,Electronics,21905,18913.96674,2991.03,2024,Jan,1
12/08/2024,West,Monitor,David,15,1467,Office,22005,16547.31129,5457.69,2024,Aug,8
3/03/2024,West,Mobile,Alice,17,1299,Electronics,22083,14030.26101,8052.74,2024,Mar,3
25/04/2024,West,Smartwatch,Hannah,18,1227,Accessories,22086,15947.87597,6138.12,2024,Apr,4
7/12/2024,West,Laptop,David,19,1165,Electronics,22135,14541.91133,7593.09,2024,Dec,12
23/02/2024,East,Monitor,Frank,12,1845,Office,22140,14912.74844,7227.25,2024,Feb,2
1/05/2024,West,Headphones,Bob,18,1231,Accessories,22158,18061.08576,4096.91,2024,May,5
10/12/2024,North,Monitor,Frank,18,1232,Office,22176,17366.21478,4809.79,2024,Dec,12
3/01/2024,East,Monitor,Charlie,18,1233,Office,22194,16409.63038,5784.37,2024,Jan,1
8/10/2024,West,Camera,David,18,1237,Electronics,22266,13446.28156,8819.72,2024,Oct,10
5/06/2024,West,Laptop,Frank,17,1310,Electronics,22270,15097.12989,7172.87,2024,Jun,6
11/10/2024,,Monitor,,19,1174,Office,22306,14189.16199,8116.84,2024,Oct,10
17/06/2024,West,Monitor,Hannah,17,1314,Office,22338,13512.5482,8825.45,2024,Jun,6
10/12/2024,East,Headphones,Frank,16,1397,Accessories,22352,19662.34605,2689.65,2024,Dec,12
13/12/2024,East,Monitor,Grace,12,1863,Office,22356,16386.59819,5969.40,2024,Dec,12
4/07/2024,West,Monitor,Alice,13,1725,Office,22425,18028.64423,4396.36,2024,Jul,7
8/12/2024,South,Tablet,David,17,1329,Electronics,22593,15953.79381,6639.21,2024,Dec,12
5/09/2024,North,Printer,David,17,1331,Office,22627,20074.01105,2552.99,2024,Sep,9
10/10/2024,South,Headphones,Hannah,13,1742,Accessories,22646,16081.48677,6564.51,2024,Oct,10
21/11/2024,West,Mobile,Bob,16,1416,Electronics,22656,16593.19213,6062.81,2024,Nov,11
14/10/2024,West,Tablet,Frank,18,1259,Electronics,22662,20374.1463,2287.85,2024,Oct,10
19/10/2024,North,Camera,Bob,18,1264,Electronics,22752,19176.37702,3575.62,2024,Oct,10
25/02/2024,South,Printer,Bob,14,1626,Office,22764,18407.63412,4356.37,2024,Feb,2
19/12/2024,East,Mobile,,16,1425,Electronics,22800,13966.85602,8833.14,2024,Dec,12
18/05/2024,South,Camera,Grace,18,1269,Electronics,22842,17996.40085,4845.60,2024,May,5
4/01/2024,West,Monitor,Hannah,17,1345,Office,22865,14150.12423,8714.88,2024,Jan,1
31/10/2024,West,Printer,Alice,12,1906,Office,22872,19802.70809,3069.29,2024,Oct,10
7/01/2024,South,,Bob,12,1906,Electronics,22872,20517.21558,2354.78,2024,Jan,1
27/02/2024,West,Smartwatch,Grace,14,1643,Accessories,23002,18527.09663,4474.90,2024,Feb,2
